objectid,title,creator,creators_title,date,description,interviewee,interviewer,subject,location,latitude,longitude,publisher,contributing_institution,source,identifier,rights,rightsstatement,format_original,type,format,language,filename,display_template,object_location,image_small,image_thumb
sbw038,"CCC Civilian Conservation Corps. camp F-23 at Packers Meadows, Selway Forest, Idaho","Swan, K. D.",,1933-09-01,"CCC Civilian Conservation Corps. camp F-23 at Packers Meadows, Selway Forest, Idaho , Swan, K. D. , 1933-09-01",,,CCC;Civilian Conservation Corps;camp,Selway-Bitterroot Wilderness (Idaho and Mont.),46.633526,-114.5749,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP9,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw038.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw038.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw038_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw038_th.jpg
sbw039,Hoodoo Lake,"Shattuck, Charles?",,1910,"Hoodoo Lake, Shattuck, Charles?, 1910",,,lake,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-7001,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw039.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw039.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw039_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw039_th.jpg
sbw040,"A successful elk hunter returns with the kill, Hoodoo Lake, Selway-Bitterroot Primitive Area","Swan,K. D.",,1937,"A successful elk hunter returns with the kill, Hoodoo Lake, Selway-Bitterroot Primitive Area , Swan,K. D., 1937",,,hunting,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP127,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw040.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw040.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw040_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw040_th.jpg
sbw041,"Two pack horses bringing in the carcass of a bull elk killed near Elk Summit,Selway-Bitterroot Primitive Area","Swan, K. D.",,1937,"Two pack horses bringing in the carcass of a bull elk killed near Elk Summit,Selway-Bitterroot Primitive Area , Swan, K. D. , 1937",,,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-4982,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw041.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw041.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw041_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw041_th.jpg
sbw042,"Two pack horses bring in the carcass of a huge bull  elk killed near Elk Summit, Selway-Bitterroot Primitive Area","Swan, K. D.",,1937,"Two pack horses bring in the carcass of a huge bull  elk killed near Elk Summit, Selway-Bitterroot Primitive Area, Swan, K. D., 1937",,,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP125,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw042.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw042.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw042_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw042_th.jpg
sbw043,"Elk hunters returning with the kill, Hoodoo Lake Selway-Bitterroot Primitive Area","Swan, K. D.",,1937,"Elk hunters returning with the kill, Hoodoo Lake Selway-Bitterroot Primitive Area , Swan, K. D., 1937",,,hunting,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP126,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw043.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw043.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw043_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw043_th.jpg
sbw044,Indian camp at Nez Perce Pass,"Leiberg, J. B.",,1901,"Indian camp at Nez Perce Pass , Leiberg, J. B., 1901",,,Native American camp,Selway-Bitterroot Wilderness (Idaho and Mont.),45.717327,-114.503317,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-2106,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw044.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw044.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw044_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw044_th.jpg
sbw045,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho","Swan, K.D.",,1938,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho, Swan, K.D., 1938",,,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),45.700994,-114.716799,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3452,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw045.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw045.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw045_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw045_th.jpg
sbw046,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho","Swan, K. D.",,1938,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho, Swan, K. D., 1938",,,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),45.700994,-114.716799,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP156,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw046.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw046.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw046_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw046_th.jpg
sbw047,"Stone arch bridge at Deep Creek under construction by CCC labor, Deep Creek, Bitterroot National Forest, Idaho","Swan, K. D.",,1938-08-01,"Stone arch bridge at Deep Creek under construction by CCC labor, Deep Creek, Bitterroot National Forest, Idaho, Swan, K. D., 1938-08-01",,,bridge,Selway-Bitterroot Wilderness (Idaho and Mont.),45.731348,-114.742441,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP91,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw047.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw047.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw047_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw047_th.jpg
sbw048,Rock work in winter on the Selway River,"Jefferson, F. J.",,1925,"Rock work in winter on the Selway River , Jefferson, F. J., 1925",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.072754,-115.183525,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-380,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw048.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw048.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw048_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw048_th.jpg
sbw049,"Indian Hill Trail, Selway National Forest","Flint, Howard",,1927-08-29,"Indian Hill Trail, Selway National Forest, Flint, Howard, 1927-08-29",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.039399,-115.280943,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-426,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw049.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw049.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw049_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw049_th.jpg
sbw050,"Graves Peak lookout under construction, Graves Point","Fickes, C. P.",,1923-06-22,"Graves Peak lookout under construction, Graves Point, Fickes, C. P., 1923-06-22",,,lookout;fire lookout,Selway-Bitterroot Wilderness (Idaho and Mont.),46.39395,-114.73084,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-1114,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw050.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw050.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw050_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw050_th.jpg
sbw051,"View of mountains on south side of Big Creek, Bitterroot National Forest","Swan, K. D.",,1923,"View of mountains on south side of Big Creek, Bitterroot National Forest, Swan, K. D. , 1923",,,mountains,Selway-Bitterroot Wilderness (Idaho and Mont.),46.505127,-114.35895,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-7067,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw051.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw051.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw051_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw051_th.jpg
sbw052,"Use of a loading platform for safety and ease in loading cargo on pack stock. Reginald Blundell, packer., Moose Creek Ranger Station","Blackerby, A. W.",,1957-08-14,"Use of a loading platform for safety and ease in loading cargo on pack stock. Reginald Blundell, packer., Moose Creek Ranger Station, Blackerby, A. W., 1957-08-14",,,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.122749,-114.92878,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP46,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw052.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw052.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw052_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw052_th.jpg
sbw053,Moose Creek Ranger Station,"Childs, Don",,1924,"Moose Creek Ranger Station, Childs, Don, 1924",,,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),46.122749,-114.92878,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3249,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw053.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw053.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw053_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw053_th.jpg
sbw054,"Gathering tamping material for powder charges , Bear Creek Trail Construction, Selway Wilderness Area, Moose Creek District","Blackerby, A.W.",,1957-08-15,"Gathering tamping material for powder charges , Bear Creek Trail Construction, Selway Wilderness Area, Moose Creek District, Blackerby, A.W., 1957-08-15",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.020032,-114.833143,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP94,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw054.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw054.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw054_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw054_th.jpg
sbw055,"D2 Dozer being used in construction of Bear Creek trail, Selway National Forest, Moose Creek District","Blackerby, A. W.",,1957,"D2 Dozer being used in construction of Bear Creek trail, Selway National Forest, Moose Creek District, Blackerby, A. W. , 1957",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.020032,-114.833143,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-448,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw055.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw055.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw055_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw055_th.jpg
sbw056,"Truck load of Elister Rust Boys leaving Pete King Ranger Station for the Lochsa fire front, Selway National Forest","Swan, K.D.",,1934-08-01,"Truck load of Elister Rust Boys leaving Pete King Ranger Station for the Lochsa fire front, Selway National Forest, Swan, K.D., 1934-08-01",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.165863,-115.589919,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP136,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw056.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw056.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw056_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw056_th.jpg
sbw057,"A squatter's claim without any cultivated ground on abandoned logging claim at the junction of South and Little West Fork of Bitterroot River, showing about 90 per cent of the merchantable timber removed from the claim, Selway National Forest, Idaho","Leiberg, J. B.",,1905,"A squatter's claim without any cultivated ground on abandoned logging claim at the junction of South and Little West Fork of Bitterroot River, showing about 90 per cent of the merchantable timber removed from the claim, Selway National Forest, Idaho, Leiberg, J. B., 1905",,,squatters,Selway-Bitterroot Wilderness (Idaho and Mont.),,,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP13,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw057.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw057.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw057_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw057_th.jpg
sbw058,Pete King Ranger Station,"Bonner, F. E.",,1921-07-01,"Pete King Ranger Station, Bonner, F. E., 1921-07-01",,,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),46.165863,-115.589919,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-3292,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw058.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw058.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw058_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw058_th.jpg
sbw059,Granite cliff on the Selway River,"Flint, Howard",,1922-08-01,"Granite cliff on the Selway River, Flint, Howard, 1922-08-01",,,mountain,Selway-Bitterroot Wilderness (Idaho and Mont.),46.072978,-115.17969,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-359,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw059.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw059.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw059_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw059_th.jpg
sbw060,"An Idaho forest ranger at breakfast, Selway National Forest","Jefferson, F. J.",,1925,"An Idaho forest ranger at breakfast, Selway National Forest, Jefferson, F. J., 1925",,,Forest Ranger,Selway-Bitterroot Wilderness (Idaho and Mont.),46.332232,-115.222664,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",USFS Region 1 Northern Region Archives,99-379,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw060.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw060.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw060_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw060_th.jpg
sbw061,"Clearing a slide from Lochsa Road, Selway National Forest","Swan, K.D.",,1925,"Clearing a slide from Lochsa Road, Selway National Forest, Swan, K.D., 1925",,,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.158848,-115.589919,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",National Archives Records Administration College Park,FS-GP148,Public Domain,http://rightsstatements.org/vocab/NoC-US/1.0/,Black-and-white photographs,Image;StillImage; Text,image/jpeg,eng,sbw061.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw061.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw061_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw061_th.jpg
